"","id","choiceNum","candNum","college","exp","job","photo","preference","Y"
"3290","R_d1gD3L5IDmYr91D","5","2","University of San Diego","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,0
"3291","R_D6o1hLnBIEROwrD","1","1","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,0
"3292","R_D6o1hLnBIEROwrD","1","2","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,1
"3293","R_D6o1hLnBIEROwrD","2","1","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,0
"3294","R_D6o1hLnBIEROwrD","2","2","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",2,1
"3295","R_D6o1hLnBIEROwrD","3","1","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,1
"3296","R_D6o1hLnBIEROwrD","3","2","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,0
"3297","R_D6o1hLnBIEROwrD","4","1","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,0
"3298","R_D6o1hLnBIEROwrD","4","2","George Washington University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",2,1
"3299","R_D6o1hLnBIEROwrD","5","1","George Washington University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",1,1
"3300","R_D6o1hLnBIEROwrD","5","2","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,0
"3301","R_da6e7hHcyEf0FP3","1","1","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,1
"3302","R_da6e7hHcyEf0FP3","1","2","University of San Diego","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,0
"3303","R_da6e7hHcyEf0FP3","2","1","Boston University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,1
"3304","R_da6e7hHcyEf0FP3","2","2","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,0
"3305","R_da6e7hHcyEf0FP3","3","1","University of San Diego","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,1
"3306","R_da6e7hHcyEf0FP3","3","2","Stanford University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,0
"3307","R_da6e7hHcyEf0FP3","4","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"3308","R_da6e7hHcyEf0FP3","4","2","George Washington University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",1,0
"3309","R_da6e7hHcyEf0FP3","5","1","Stanford University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,1
"3310","R_da6e7hHcyEf0FP3","5","2","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,0
"3311","R_DBJGIki1of8P47D","1","1","Virginia Tech","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"3312","R_DBJGIki1of8P47D","1","2","University of San Diego","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"3313","R_DBJGIki1of8P47D","2","1","Stanford University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,1
"3314","R_DBJGIki1of8P47D","2","2","University of California, Berkeley","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
"3315","R_DBJGIki1of8P47D","3","1","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,1
"3316","R_DBJGIki1of8P47D","3","2","Boston University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,0
"3317","R_DBJGIki1of8P47D","4","1","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,1
"3318","R_DBJGIki1of8P47D","4","2","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"3319","R_DBJGIki1of8P47D","5","1","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,1
"3320","R_DBJGIki1of8P47D","5","2","University of California, Berkeley","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,0
"3321","R_ddwAIhNaieRNB9D","1","1","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,1
"3322","R_ddwAIhNaieRNB9D","1","2","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,0
"3323","R_ddwAIhNaieRNB9D","2","1","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,1
"3324","R_ddwAIhNaieRNB9D","2","2","Boston University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,0
"3325","R_ddwAIhNaieRNB9D","3","1","George Washington University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",1,1
"3326","R_ddwAIhNaieRNB9D","3","2","University of California, Berkeley","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,0
"3327","R_ddwAIhNaieRNB9D","4","1","University of San Diego","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,0
"3328","R_ddwAIhNaieRNB9D","4","2","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,1
"3329","R_ddwAIhNaieRNB9D","5","1","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"3330","R_ddwAIhNaieRNB9D","5","2","University of California, Berkeley","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"3331","R_DI6L0ptigzyYedP","1","1","University of California, Berkeley","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,0
"3332","R_DI6L0ptigzyYedP","1","2","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,1
"3333","R_DI6L0ptigzyYedP","2","1","University of San Diego","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",2,0
"3334","R_DI6L0ptigzyYedP","2","2","University of San Diego","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",2,1
"3335","R_DI6L0ptigzyYedP","3","1","George Washington University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,0
"3336","R_DI6L0ptigzyYedP","3","2","Stanford University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",2,1
"3337","R_DI6L0ptigzyYedP","4","1","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,1
"3338","R_DI6L0ptigzyYedP","4","2","University of California, Berkeley","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,0
"3339","R_DI6L0ptigzyYedP","5","1","Virginia Tech","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,0
"3340","R_DI6L0ptigzyYedP","5","2","Virginia Tech","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",2,1
"3341","R_DIEUOhGC3xTAHo5","1","1","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,0
"3342","R_DIEUOhGC3xTAHo5","1","2","Boston University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"3343","R_DIEUOhGC3xTAHo5","2","1","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"3344","R_DIEUOhGC3xTAHo5","2","2","Stanford University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"3345","R_DIEUOhGC3xTAHo5","3","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,0
"3346","R_DIEUOhGC3xTAHo5","3","2","University of California, Berkeley","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",2,1
"3347","R_DIEUOhGC3xTAHo5","4","1","Boston University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",1,1
"3348","R_DIEUOhGC3xTAHo5","4","2","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,0
"3349","R_DIEUOhGC3xTAHo5","5","1","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",2,0
"3350","R_DIEUOhGC3xTAHo5","5","2","Boston University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,1
"3351","R_DLUbgj6RvYVfcml","1","1","George Washington University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,1
"3352","R_DLUbgj6RvYVfcml","1","2","Boston University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,0
"3353","R_DLUbgj6RvYVfcml","2","1","Stanford University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",2,0
"3354","R_DLUbgj6RvYVfcml","2","2","University of California, Berkeley","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",2,1
"3355","R_DLUbgj6RvYVfcml","3","1","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",1,1
"3356","R_DLUbgj6RvYVfcml","3","2","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,0
"3357","R_DLUbgj6RvYVfcml","4","1","University of San Diego","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"3358","R_DLUbgj6RvYVfcml","4","2","University of California, Berkeley","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",2,1
"3359","R_DLUbgj6RvYVfcml","5","1","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,0
"3360","R_DLUbgj6RvYVfcml","5","2","Virginia Tech","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,1
"3361","R_dmMQb7bpIX3RIBz","1","1","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,1
"3362","R_dmMQb7bpIX3RIBz","1","2","Stanford University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,0
"3363","R_dmMQb7bpIX3RIBz","2","1","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_01WTwDYVJBMeihg",1,1
"3364","R_dmMQb7bpIX3RIBz","2","2","University of San Diego","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,0
"3365","R_dmMQb7bpIX3RIBz","3","1","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,1
"3366","R_dmMQb7bpIX3RIBz","3","2","George Washington University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,0
"3367","R_dmMQb7bpIX3RIBz","4","1","Stanford University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"3368","R_dmMQb7bpIX3RIBz","4","2","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",2,1
"3369","R_dmMQb7bpIX3RIBz","5","1","Stanford University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,1
"3370","R_dmMQb7bpIX3RIBz","5","2","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,0
"3371","R_DN5Z5IuXEhNH0hX","1","1","University of San Diego","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,1
"3372","R_DN5Z5IuXEhNH0hX","1","2","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JM7n0RVYqtN1zw",1,0
"3373","R_DN5Z5IuXEhNH0hX","2","1","Boston University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,0
"3374","R_DN5Z5IuXEhNH0hX","2","2","University of San Diego","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"3375","R_DN5Z5IuXEhNH0hX","3","1","University of California, Berkeley","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"3376","R_DN5Z5IuXEhNH0hX","3","2","University of San Diego","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,0
"3377","R_DN5Z5IuXEhNH0hX","4","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,0
"3378","R_DN5Z5IuXEhNH0hX","4","2","Boston University","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"3379","R_DN5Z5IuXEhNH0hX","5","1","George Washington University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",2,0
"3380","R_DN5Z5IuXEhNH0hX","5","2","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",2,1
"3381","R_DpjQq0u8Ps4EsA9","1","1","University of California, Berkeley","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,1
"3382","R_DpjQq0u8Ps4EsA9","1","2","Boston University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",1,0
"3383","R_DpjQq0u8Ps4EsA9","2","1","George Washington University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,0
"3384","R_DpjQq0u8Ps4EsA9","2","2","Virginia Tech","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,1
"3385","R_DpjQq0u8Ps4EsA9","3","1","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_021VYSvq7rnzo4m",1,1
"3386","R_DpjQq0u8Ps4EsA9","3","2","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
"3387","R_DpjQq0u8Ps4EsA9","4","1","Boston University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",2,0
"3388","R_DpjQq0u8Ps4EsA9","4","2","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",2,1
"3389","R_DpjQq0u8Ps4EsA9","5","1","George Washington University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"3390","R_DpjQq0u8Ps4EsA9","5","2","University of California, Berkeley","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",1,0
"3391","R_DtWx0Ln2QORedzz","1","1","Boston University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,1
"3392","R_DtWx0Ln2QORedzz","1","2","Stanford University","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3qGZ0hOOaswjPRs",1,0
"3393","R_DtWx0Ln2QORedzz","2","1","University of California, Berkeley","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3wu4E1bK38jKz8G",2,0
"3394","R_DtWx0Ln2QORedzz","2","2","University of San Diego","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",2,1
"3395","R_DtWx0Ln2QORedzz","3","1","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6mvuYdAleMG3wFM",1,1
"3396","R_DtWx0Ln2QORedzz","3","2","Boston University","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",1,0
"3397","R_DtWx0Ln2QORedzz","4","1","Virginia Tech","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5AVDqNqPEZGc7ZA",1,1
"3398","R_DtWx0Ln2QORedzz","4","2","Stanford University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",1,0
"3399","R_DtWx0Ln2QORedzz","5","1","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,1
"3400","R_DtWx0Ln2QORedzz","5","2","George Washington University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,0
"3401","R_e3CRoLytv6WI9mV","1","1","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_6JRdYUkB2u7dLh4",1,1
"3402","R_e3CRoLytv6WI9mV","1","2","Virginia Tech","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",1,0
"3403","R_e3CRoLytv6WI9mV","2","1","Virginia Tech","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,0
"3404","R_e3CRoLytv6WI9mV","2","2","Virginia Tech","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",2,1
"3405","R_e3CRoLytv6WI9mV","3","1","Boston University","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_8kY19UVhHc35c90",1,1
"3406","R_e3CRoLytv6WI9mV","3","2","Boston University","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,0
"3407","R_e3CRoLytv6WI9mV","4","1","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_40e71B6xMbE64jc",2,0
"3408","R_e3CRoLytv6WI9mV","4","2","George Washington University","6","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",2,1
"3409","R_e3CRoLytv6WI9mV","5","1","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",1,1
"3410","R_e3CRoLytv6WI9mV","5","2","Boston University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bfLgiz3PCecGQUm",1,0
"3411","R_e9voN80rhfPexq1","1","1","University of California, Berkeley","5","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_81h2dFUxHLMEHCC",1,1
"3412","R_e9voN80rhfPexq1","1","2","Boston University","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",1,0
"3413","R_e9voN80rhfPexq1","2","1","University of San Diego","6","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,0
"3414","R_e9voN80rhfPexq1","2","2","University of California, Berkeley","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,1
"3415","R_e9voN80rhfPexq1","3","1","Boston University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_eVguHXYRonZ49Uy",1,1
"3416","R_e9voN80rhfPexq1","3","2","Stanford University","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3DXk3W7oL7jwkjI",1,0
"3417","R_e9voN80rhfPexq1","4","1","University of California, Berkeley","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_02lAEZ1SHvLxX5Y",2,0
"3418","R_e9voN80rhfPexq1","4","2","Virginia Tech","6","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_bDcyel3IbymV8ZE",2,1
"3419","R_e9voN80rhfPexq1","5","1","Stanford University","7","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_3IY84n5aG3tMFJI",2,0
"3420","R_e9voN80rhfPexq1","5","2","Stanford University","5","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_5gOTDFWyN2zacxo",2,1
"3421","R_eF2M3Uz9c8aJpm1","1","1","Boston University","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_dpcVkGvoMlgxoea",2,0
"3422","R_eF2M3Uz9c8aJpm1","1","2","University of California, Berkeley","7","Data Analyst","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_9XIV7ZA7KxN14d8",2,1
"3423","R_eF2M3Uz9c8aJpm1","2","1","University of San Diego","5","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_0GmwcJWWaptRb1Q",1,1
"3424","R_eF2M3Uz9c8aJpm1","2","2","University of California, Berkeley","7","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",1,0
"3425","R_eF2M3Uz9c8aJpm1","3","1","University of San Diego","7","Consultant","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_cUzzqAZCm6h8mCa",1,1
"3426","R_eF2M3Uz9c8aJpm1","3","2","George Washington University","6","Software Engineer","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_etdZqCkC2u8G54G",1,0
"3427","R_eF2M3Uz9c8aJpm1","4","1","University of California, Berkeley","5","Sales Representative","https://berkeley.qualtrics.com/WRQualtricsControlPanel/Graphic.php?IM=IM_7QHyroqODLZB42i",2,0
